BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB 
BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB CBB BBB CBB BBB CBB CBB BBB CBB BBB CBB CBB BBB BBB BBB CBB BBB CBB CBB BBB CBB BBB BBB BBB BBB BBB BBB CBB BBB CBB BBB BBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB BBB CBB BBB CBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB BBB CBB CBB CBB CBB CBB BBB BBB CBB CBB CBB CBB CBB BBB CBB BBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB CBB BBB CBB CBB CBB CBB CBB BBB BBB CBB CBB CBB CBB BBB BBB CBB BBB CBB CBB CBB CBB CBB BBB CBB BBB 
BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CBB BBB BBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB CBB CBB BBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB CBB BBB BBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB CBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CBB BBB 
CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB CBB BBB BBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB 
CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB BBB BBB BBB BBB BBB CBB CBB BBB CBB CBB CBB BBB CBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB CBB CBB CBB BBB CBB BBB CBB CBB CBB BBB BBB BBB BBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB CBB CBB BBB BBB CBB CBB CBB CBB BBB BBB CBB BBB BBB BBB CBB CBB CBB CBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB 
CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB BBB CBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB BBB CBB BBB CBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB CBB CBB CBB CBB BBB CBB BBB BBB CBB CBB BBB BBB CBB CBB CBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB BBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB 
BBB CBB CBB CBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB CBB BBB CBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB BBB CBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB CBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB CBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB CBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB CBB BBB BBB CBB BBB CBB BBB BBB BBB BBB BBB CBB CBB CBB BBB CBB BBB CBB CBB BBB BBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CBB BBB CBB CBB BBB CBB CBB BBB BBB CBB BBB BBB CBB CBB CBB CBB CBB CBB BBB 
BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB BBB BBB BBB BBB CBB BBB CBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB CBB BBB CBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB CBB CBB BBB CBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB 
CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB BBB CBB BBB BBB CBB CBB BBB CBB BBB BBB CBB CBB BBB BBB BBB BBB CBB BBB CBB BBB BBB BBB BBB CBB CBB CBB BBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB BBB CBB BBB BBB BBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB CBB BBB BBB CBB BBB CBB BBB CBB CBB BBB BBB CBB BBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB BBB CBB CBB CBB CBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB 
BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB CBB BBB CBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB CBB BBB CBB CBB BBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB CBB CBB CBB CBB CBB CBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB CBB BBB CBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB BBB CBB CBB BBB CBB CBB CBB BBB CBB BBB CBB CBB CBB CBB CBB CBB CBB BBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB CBB BBB CBB BBB BBB BBB BBB BBB CBB CBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB CBB CBB CBB BBB BBB CBB BBB 
3930 4503 5412 5574 5646 5640 4575 3075 2304 3366 3414 3297 2271 1380 1281 1356 1038 432 396 1191 1194 783 1179 1134 2124 3783 3054 900 1833 1821 1941 2238 1836 1539 1923 1785 1809 2037 2682 4341 5697 855 2754 1179 6786 5139 5523 5595 4632 4266 4029 3312 4098 4047 2322 3018 2220 2658 1365 1764 2865 2718 3795 2979 3042 4362 3789 5985 6021 5460 6093 5055 5451 4146 4116 5376 4473 5127 4845 4644 4656 5049 5844 4656 5571 1323 2808 3405 2373 6957 1707 6984 1692 6075 7290 6741 1875 1848 7302 1305 1599 1941 1800 1350 1350 1305 6141 7530 1740 1665 1815 7020 6756 6600 6201 7500 684 6066 6150 3531 5676 6021 2904 4620 3228 4251 3732 4521 5316 4038 2985 1683 1740 1140 396 324 1068 1626 1818 585 2001 2340 1671 504 729 270 5649 5487 5637 5283 621 2547 1584 2031 1764 2955 1425 1674 5199 5382 5454 252 252 5373 2034 1932 1326 1104 1899 1299 960 1638 2343 1875 1068 864 1593 1260 1950 1764 1788 2310 3270 3399 3462 4593 4203 4818 6060 5223 5976 1089 1650 2091 2757 3318 3600 5172 5313 3993 5466 7689 8025 6741 5877 5430 5124 6285 5268 4674 5676 5946 3597 3501 3843 3855 3009 3534 4443 4011 6207 7353 6456 7362 7002 5964 6972 7545 6180 6543 6009 6780 6801 6660 6327 5616 5742 4428 5019 5025 5013 5634 5604 5586 4419 5517 5919 5970 5637 7296 7116 5907 5112 6093 4272 4971 4701 5046 6498 7089 7284 3222 8985 3213 3453 4107 4422 4518 7764 6804 3540 4986 2916 8580 3621 3321 2841 3366 3183 3705 3846 4209 3144 4083 4485 3966 4680 4695 3849 3510 5724 4983 5967 7002 7476 7185 7167 5406 8520 4899 
24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 30700 30700 30700 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 30700 30700 30700 30700 24560 30700 24560 30700 24560 24560 24560 30700 30700 24560 30700 30700 30700 30700 30700 30700 30700 24560 24560 30700 30700 30700 24560 24560 24560 24560 24560 30700 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 18420 18420 18420 18420 24560 24560 24560 24560 24560 24560 24560 24560 18420 18420 18420 24560 24560 18420 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 24560 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 30700 36840 30700 36840 36840 36840 36840 36840 30700 30700 36840 36840 36840 30700 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 36840 
361 408 433 442 445 438 418 304 269 349 321 314 273 205 211 195 207 145 154 197 197 157 192 179 231 318 285 165 207 207 214 255 209 222 216 215 210 215 264 375 462 188 314 207 527 422 444 462 383 370 351 293 355 345 243 264 234 269 206 200 301 277 344 296 286 389 339 460 462 430 464 413 436 349 357 424 382 436 419 421 418 419 487 393 433 223 329 360 276 540 280 539 284 472 547 535 286 303 551 249 291 280 294 244 241 230 493 551 272 241 270 545 525 513 496 559 209 482 503 313 479 488 280 406 317 378 323 394 420 340 287 212 214 212 174 173 208 214 247 165 260 274 222 171 203 156 412 407 410 400 213 283 222 253 266 325 225 249 392 398 411 173 173 418 268 262 209 208 267 216 218 247 297 274 217 206 249 223 227 216 236 240 302 316 308 403 342 407 498 427 493 255 264 297 330 344 330 467 471 374 491 631 655 557 531 496 484 556 483 439 504 522 368 364 379 398 361 372 424 380 522 601 536 591 544 487 579 623 491 516 515 582 550 575 520 466 506 448 486 468 470 511 480 502 438 462 526 506 467 570 566 534 494 550 443 493 486 504 546 571 567 421 678 421 445 476 492 502 627 517 449 528 390 651 433 415 363 415 385 409 414 443 366 435 469 428 463 469 396 384 540 454 542 600 609 629 617 505 725 461 
9651025
0.3353982608064947
57
