CCC CCB BBB BBB BBB CBB CCB BBB BBB BBB CBB BBB BBB BBB BBB BBB CBB BBB CCC BBB CCC BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB CCC BBB BBB BBB CCC CBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC CCC CCC CCC CCC BBB BBB CCC BBB CCC BBB CCC CCC CCB BBB CCC CCC BBB CBB BBB BBB BBB BBB BBB CBB BBB BBB BBB CCC CCC BBB CBB CBB CCB CBB CCC CCC BBB CCC BBB CCC BBB CBB CCC BBB BBB BBB BBB CCC BBB CCB CBB BBB BBB CCC BBB CCC BBB BBB CCC CCC BBB CCB CCB CCC CCC CCC BBB CBB BBB BBB CBB CCC CCC BBB CBB BBB BBB CCC BBB BBB BBB BBB CBB CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CBB BBB BBB BBB BBB CBB CCB BBB BBB CCB CBB CCB CCC CCC CCC CCC CBB BBB CCC BBB CCB CCC BBB BBB BBB CCC CBB CCC BBB CBB CCC BBB BBB BBB BBB CCB CBB CCC CCC BBB CCC CCC BBB BBB CCC CCC CBB BBB CBB CBB CCC BBB CCC CCB CCB CCC CCC BBB BBB BBB CCC BBB CCB BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB BBB CCC BBB CCB BBB BBB CCC CCC BBB CCC BBB BBB CCB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB CCC BBB BBB CCC CCB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC CCB CCC BBB BBB BBB BBB BBB CBB BBB CCC BBB CCC CCC BBB BBB CBB CBB CCC BBB CCC BBB BBB BBB CCC CCC CCC BBB BBB BBB BBB BBB BBB BBB CCC CCC 
CCC BBB BBB BBB CCC CBB CCB BBB BBB BBB BBB BBB BBB CCB BBB CCC BBB BBB BBB BBB CCB BBB CCC BBB CBB CBB BBB CCC CCC CBB BBB BBB CCC CBB BBB CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB CCC CCB CCC BBB BBB BBB CCC BBB BBB BBB CBB CCC BBB CCC BBB BBB CCB BBB CCC CBB BBB BBB BBB BBB BBB BBB CCC BBB CCC CCB CCB CCC BBB CCC BBB BBB CCC BBB BBB CCC BBB CCC BBB CCC CCC CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC CCC CCC BBB CCC BBB BBB BBB BBB CCC BBB CBB CCC CCC CCC BBB BBB BBB BBB CCC BBB BBB BBB CBB CCB CCC CCC BBB CCC BBB CCB BBB BBB BBB BBB CCC BBB BBB CCC BBB CCC BBB BBB CCC BBB CBB CCC BBB BBB BBB CCB CCC CCC CCC BBB CCB BBB BBB CCC CCB CCC BBB CCC CCC CCB CCB CCC BBB BBB BBB BBB CCB CBB BBB BBB BBB CCC BBB BBB BBB CCB CCC CCB CCC BBB BBB CCB CCC BBB BBB BBB BBB BBB BBB CCC CCB BBB CCB BBB BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB CCB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC BBB CCC BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB CCC CBB BBB BBB BBB BBB CCB CCC CCC BBB CCB CBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC CCC CCC CCC CCC BBB BBB 
BBB BBB BBB CCC BBB BBB CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB CCB CCC CCC BBB CBB CCB BBB CCC CCC BBB CBB CCC BBB CCC BBB CCC BBB BBB BBB CCC BBB CCC CCC CCC CBB BBB CCC BBB BBB CCB BBB BBB BBB BBB BBB BBB CCC CCC BBB CCC BBB CCC CBB CCB BBB CCB CCB CCC BBB CBB CCB CBB BBB BBB BBB CCC BBB BBB CBB CCB CBB CCB BBB CCB BBB BBB BBB CCC BBB CCB BBB BBB BBB CBB BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC CCC BBB BBB BBB BBB CBB BBB CCC CCC CBB BBB CCC CBB BBB BBB BBB BBB BBB CBB CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC BBB CCC CCB BBB BBB CCB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CBB BBB BBB BBB BBB BBB CCC CCB CCB CBB BBB BBB CBB BBB BBB BBB CCB CCB CCC CCB CCB BBB BBB CCC CCC CCB CCC BBB BBB BBB CBB CBB CCC CCC BBB CCC BBB BBB BBB BBB BBB CCB BBB BBB BBB CCC BBB CCC BBB CCC BBB BBB BBB BBB CCC CCB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB CCC BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC CCB BBB BBB BBB 
BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB CCC CCB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB CCC CCC BBB BBB CCB BBB CCC CBB CCC BBB BBB CCC BBB CCB BBB CCC BBB BBB CCC BBB BBB CCC CCC BBB BBB CCC BBB CCC CCC CCC BBB CCC BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC CCC CCC BBB CCC BBB BBB BBB CBB CCC BBB CCB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB CBB CCC CCC BBB CCC BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCB CCC BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC CCC CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC BBB CCC CCC BBB BBB 
BBB CCC BBB CCC CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC CCC CCC BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB CCC BBB BBB CCC BBB CCC BBB BBB BBB CCC CCC BBB CBB CBB CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC CBB BBB CCC CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CBB BBB CBB BBB BBB CCC BBB CCB CCB BBB BBB CBB BBB CBB BBB CBB CCB CCC BBB CBB BBB BBB BBB CCC CCC CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB CCB CBB CCB CCB BBB BBB CCC CBB CCC BBB CCC BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB CBB CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC CBB CCC BBB BBB CBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB CCB BBB CCB BBB CCC CCC BBB CCC BBB BBB BBB CCC CCC BBB CCC CCC BBB CCC CCC CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB CCB BBB CCC BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB CCC BBB CCC BBB CCC BBB CCC BBB BBB BBB CCC CCC CCC BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB 
CCC CCC BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC CCC CCC CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC CCC BBB BBB CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC CCC CCC BBB CCC CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC CCC BBB CCC CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB CCC CCC CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB CCC CCC CCC BBB BBB CCC BBB 
BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB CCC CCC BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB CCC CCC BBB BBB BBB BBB CCC BBB BBB CCC CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC CCC CCC CCC BBB BBB CCC CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC CCC BBB CCC BBB CCC CCC BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB CCC BBB CCC CCC CCC CCC BBB CCC CCC BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB CCC CCC BBB CCC BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB CCC BBB BBB BBB BBB BBB 
BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB CCC CCC CCC BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC CCC BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC CCC CCC CCC BBB CCC BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC CCC BBB BBB CCB BBB BBB CBB CCB BBB BBB CCB BBB BBB CCB CBB BBB BBB BBB CCC BBB BBB CCC CCB CBB CCC BBB BBB CCC CBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB CCC CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB CCC BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB CCC CCC CCC BBB CCC BBB CCC BBB BBB CCC CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB CCC CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB 
CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB CCC BBB BBB BBB BBB CCC CCC CCC CCC CCC BBB BBB CCC BBB CCC CCC CCC CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB CCC BBB BBB BBB BBB CCC CCC BBB BBB CCC BBB BBB BBB CCC CCC BBB BBB CCC CCC BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC CCC CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB CCC BBB CBB CBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC CCC BBB BBB BBB CCC BBB CCC BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB CCC BBB CCC BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB 
BBB BBB BBB BBB CCB BBB BBB BBB BBB CBB CCC CCC BBB BBB CCC BBB BBB CCC CCC BBB BBB BBB CCC BBB BBB CCC CCC CCC BBB BBB CCC BBB CCC BBB CBB CCB BBB BBB CCB CBB BBB CCC BBB BBB CCC BBB CCC BBB BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB CCC BBB BBB CCC CCC BBB CCC CCC BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB CCC BBB CCC BBB CCC CCC BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB CCC BBB CCC BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB CCC CCC CCC BBB CCC BBB BBB CCC BBB BBB CCC BBB CCC BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB CCC BBB CCC BBB CCC BBB CCC BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB CCC CCC BBB CCC BBB BBB BBB BBB BBB CCC CCC BBB CCC BBB BBB BBB BBB CCC CCC BBB BBB CCC CCC CCC BBB BBB BBB BBB BBB CCC CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC CCC CCC BBB BBB BBB CCC BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB BBB CCC BBB BBB CCC 
9435 11076 9072 7170 10749 9321 10839 5319 5223 3540 10200 9069 6108 10968 7527 10476 5838 6042 8976 4437 14097 6060 5334 6069 8229 7689 10785 9813 3879 5271 6201 12336 3783 2982 3126 9048 3864 8172 4095 6555 13089 3975 6768 6723 10716 12972 12408 9297 9969 5892 5943 7716 7995 6852 7509 11472 10050 14841 9057 9687 9555 10869 13545 13404 14070 4770 9732 5853 3354 8442 5859 5790 6678 11070 10086 11505 14130 12663 10611 12825 10002 11136 13545 7446 11904 3873 14796 6852 2619 13959 9975 7002 11415 5592 13800 10899 10569 7392 11241 9834 10122 12171 10284 13593 8430 7392 11235 13464 8142 12087 10347 11238 10476 9357 12297 8220 8820 10617 9303 15654 12573 14064 10875 4848 9642 11607 11826 7566 6426 8700 9195 7653 9414 7527 10101 6750 10884 4383 10266 10671 12132 9837 11754 11322 9018 3039 10962 9465 6684 10461 7119 9570 14100 7383 9639 7656 7863 8484 5970 12717 6540 6303 6498 2814 11997 9312 10737 5682 9978 6546 13332 7254 5223 10053 4293 6318 5457 5781 9891 7368 2286 7155 5484 6849 5070 9561 8211 11490 16461 12816 7371 13146 12120 12669 9528 9960 13143 12132 14721 8541 10863 11781 14697 17967 11475 9447 7524 9855 8508 17247 14559 12786 9828 11679 9048 12678 7158 13125 8298 7563 22698 12063 18075 16248 8367 9612 13347 11640 11019 15672 13542 10113 12336 16737 10272 14973 4101 8484 5733 10716 12789 8625 15954 9306 13626 8241 7086 13707 12651 17535 9012 9930 11781 18333 6639 6573 10953 14259 10293 14445 15369 17907 14202 10761 11568 15462 13464 10662 9816 9903 11295 13497 12570 16389 10656 7932 13458 17463 9642 15339 18855 22866 13821 7008 10560 9165 7548 13125 16587 11472 13935 14400 12033 20184 13080 9501 18924 14319 10620 9441 
18420 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 6140 12280 12280 12280 18420 12280 12280 12280 12280 12280 12280 12280 12280 6140 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 6140 12280 12280 12280 12280 6140 12280 12280 12280 12280 12280 18420 12280 18420 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 6140 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 18420 12280 12280 12280 18420 18420 12280 18420 12280 12280 12280 12280 12280 18420 12280 12280 12280 12280 12280 12280 18420 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 18420 12280 12280 12280 12280 12280 6140 12280 12280 12280 12280 12280 12280 12280 12280 6140 12280 12280 12280 12280 6140 6140 6140 12280 12280 12280 12280 6140 12280 12280 12280 6140 12280 12280 12280 12280 6140 12280 6140 12280 12280 12280 6140 12280 12280 6140 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 6140 12280 12280 12280 12280 12280 18420 12280 12280 12280 12280 12280 18420 12280 12280 12280 18420 18420 18420 18420 18420 12280 12280 18420 18420 12280 18420 12280 18420 12280 18420 18420 12280 18420 12280 12280 18420 12280 12280 18420 12280 12280 12280 12280 12280 12280 18420 12280 12280 18420 12280 12280 18420 18420 12280 18420 12280 12280 18420 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 12280 18420 18420 12280 18420 12280 12280 18420 12280 12280 12280 18420 12280 12280 12280 12280 12280 12280 18420 12280 12280 18420 12280 18420 12280 12280 12280 18420 18420 
530 591 441 383 577 426 464 298 256 191 522 455 356 467 404 489 340 360 427 298 613 313 286 297 427 382 455 393 234 311 298 596 237 164 195 433 245 373 262 349 539 243 363 384 505 539 608 414 496 335 293 330 354 385 403 533 529 703 433 434 532 528 608 655 659 259 461 312 207 423 333 322 302 485 537 535 633 582 469 620 479 511 602 369 518 243 680 355 188 569 463 365 569 319 668 574 535 417 515 507 459 576 487 662 453 370 563 635 400 555 547 540 525 460 545 450 422 544 433 710 596 625 508 258 474 563 636 410 375 458 501 437 519 385 521 378 550 253 536 535 517 472 525 596 465 178 525 476 328 508 370 518 697 418 471 355 426 429 299 604 338 348 354 196 553 440 502 319 519 372 604 392 299 469 249 356 291 319 511 382 183 389 329 431 343 587 419 623 785 629 364 630 597 578 511 483 633 530 648 456 578 577 658 841 574 521 403 475 385 830 692 636 550 601 474 650 414 576 461 429 979 611 820 736 411 493 665 554 564 820 599 555 681 750 559 688 244 402 324 498 624 478 749 509 650 372 442 751 602 799 462 504 605 821 383 395 586 676 500 643 740 803 678 490 637 667 577 454 509 464 519 686 660 719 565 434 622 754 514 744 838 985 654 419 529 468 375 638 791 521 694 707 580 853 668 491 858 613 475 490 
7105976
0.8136793594574483
28
